experiment,filename,true_label,times_tested,times_correct,accuracy
Exp5_XGB_bilateral_regularized,Train188.csv,Side II,3,3,1.0
Exp5_XGB_bilateral_regularized,Train189.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train19.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train190.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train191.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train192.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train193.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train194.csv,Side I,3,3,1.0
Exp5_XGB_bilateral_regularized,Train195.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train196.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train197.csv,Normal,3,0,0.0
Exp5_XGB_bilateral_regularized,Train198.csv,Side II,3,3,1.0
Exp5_XGB_bilateral_regularized,Train199.csv,Side II,3,3,1.0
Exp5_XGB_bilateral_regularized,Train2.csv,Side II,3,3,1.0
Exp5_XGB_bilateral_regularized,Train20.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train200.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train201.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train202.csv,Side I,3,3,1.0
Exp5_XGB_bilateral_regularized,Train203.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train204.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train205.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train206.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train207.csv,Side II,3,3,1.0
Exp5_XGB_bilateral_regularized,Train208.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train209.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train21.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train210.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train211.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train212.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train213.csv,Side I,3,3,1.0
Exp5_XGB_bilateral_regularized,Train214.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train215.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train216.csv,Side II,3,0,0.0
Exp5_XGB_bilateral_regularized,Train217.csv,Side II,3,2,0.6666666666666666
Exp5_XGB_bilateral_regularized,Train218.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train219.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train22.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train220.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train221.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train222.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train223.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train224.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train225.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train226.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train227.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train228.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train229.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train23.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train230.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train231.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train232.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train233.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train234.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train235.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train236.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train237.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train238.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train239.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train24.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train240.csv,Side II,3,3,1.0
Exp5_XGB_bilateral_regularized,Train241.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train242.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train243.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train244.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train245.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train246.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train247.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train248.csv,Side II,3,3,1.0
Exp5_XGB_bilateral_regularized,Train249.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train25.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train250.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train251.csv,Normal,3,0,0.0
Exp5_XGB_bilateral_regularized,Train252.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train253.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train254.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train255.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train256.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train257.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train258.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train259.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train26.csv,Side II,3,1,0.3333333333333333
Exp5_XGB_bilateral_regularized,Train260.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train261.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train262.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train263.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train264.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train265.csv,Side II,3,0,0.0
Exp5_XGB_bilateral_regularized,Train266.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train267.csv,Side II,3,3,1.0
Exp5_XGB_bilateral_regularized,Train268.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train269.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train27.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train270.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train271.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train272.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train28.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train29.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train3.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train30.csv,Side II,3,3,1.0
Exp5_XGB_bilateral_regularized,Train31.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train32.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train33.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train34.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train35.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train36.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train37.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train38.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train39.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train4.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train40.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train41.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train42.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train43.csv,Side II,3,2,0.6666666666666666
Exp5_XGB_bilateral_regularized,Train44.csv,Normal,3,2,0.6666666666666666
Exp5_XGB_bilateral_regularized,Train45.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train46.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train47.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train48.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train49.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train5.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train50.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train51.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train52.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train53.csv,Side II,3,3,1.0
Exp5_XGB_bilateral_regularized,Train54.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train55.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train56.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train57.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train58.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train59.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train6.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train60.csv,Normal,3,1,0.3333333333333333
Exp5_XGB_bilateral_regularized,Train61.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train62.csv,Side I,3,2,0.6666666666666666
Exp5_XGB_bilateral_regularized,Train63.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train64.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train65.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train66.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train67.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train68.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train69.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train7.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train70.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train71.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train72.csv,Side II,3,3,1.0
Exp5_XGB_bilateral_regularized,Train73.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train74.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train75.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train76.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train77.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train78.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train79.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train8.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train80.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train81.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train82.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train83.csv,Side I,3,3,1.0
Exp5_XGB_bilateral_regularized,Train84.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train85.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train86.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train87.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train88.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train89.csv,Normal,3,0,0.0
Exp5_XGB_bilateral_regularized,Train9.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train90.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train91.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train92.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train93.csv,Side II,3,3,1.0
Exp5_XGB_bilateral_regularized,Train94.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train95.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train96.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train97.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train98.csv,Normal,3,3,1.0
Exp5_XGB_bilateral_regularized,Train99.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train1.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train10.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train100.csv,Side I,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train101.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train102.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train103.csv,Side II,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train104.csv,Side II,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train105.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train106.csv,Side I,3,2,0.6666666666666666
Exp6_Ensemble_XGB_ExtraTrees,Train107.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train108.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train109.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train11.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train110.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train111.csv,Side II,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train112.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train113.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train114.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train115.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train116.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train117.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train118.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train119.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train12.csv,Side II,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train120.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train121.csv,Side I,3,0,0.0
Exp6_Ensemble_XGB_ExtraTrees,Train122.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train123.csv,Normal,3,1,0.3333333333333333
Exp6_Ensemble_XGB_ExtraTrees,Train124.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train125.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train126.csv,Normal,3,2,0.6666666666666666
Exp6_Ensemble_XGB_ExtraTrees,Train127.csv,Side II,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train128.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train129.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train13.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train130.csv,Normal,3,1,0.3333333333333333
Exp6_Ensemble_XGB_ExtraTrees,Train131.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train132.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train133.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train134.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train135.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train136.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train137.csv,Side I,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train138.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train139.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train14.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train140.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train141.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train142.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train143.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train144.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train145.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train146.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train147.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train148.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train149.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train15.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train150.csv,Side I,3,2,0.6666666666666666
Exp6_Ensemble_XGB_ExtraTrees,Train151.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train152.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train153.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train154.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train155.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train156.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train157.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train158.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train159.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train16.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train160.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train161.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train162.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train163.csv,Side I,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train164.csv,Side II,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train165.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train166.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train167.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train168.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train169.csv,Normal,3,2,0.6666666666666666
Exp6_Ensemble_XGB_ExtraTrees,Train17.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train170.csv,Side I,3,2,0.6666666666666666
Exp6_Ensemble_XGB_ExtraTrees,Train171.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train172.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train173.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train174.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train175.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train176.csv,Normal,3,0,0.0
Exp6_Ensemble_XGB_ExtraTrees,Train177.csv,Normal,3,0,0.0
Exp6_Ensemble_XGB_ExtraTrees,Train178.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train179.csv,Side II,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train18.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train180.csv,Side I,3,0,0.0
Exp6_Ensemble_XGB_ExtraTrees,Train181.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train182.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train183.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train184.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train185.csv,Side I,3,0,0.0
Exp6_Ensemble_XGB_ExtraTrees,Train186.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train187.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train188.csv,Side II,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train189.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train19.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train190.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train191.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train192.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train193.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train194.csv,Side I,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train195.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train196.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train197.csv,Normal,3,0,0.0
Exp6_Ensemble_XGB_ExtraTrees,Train198.csv,Side II,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train199.csv,Side II,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train2.csv,Side II,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train20.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train200.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train201.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train202.csv,Side I,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train203.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train204.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train205.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train206.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train207.csv,Side II,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train208.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train209.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train21.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train210.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train211.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train212.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train213.csv,Side I,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train214.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train215.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train216.csv,Side II,3,0,0.0
Exp6_Ensemble_XGB_ExtraTrees,Train217.csv,Side II,3,2,0.6666666666666666
Exp6_Ensemble_XGB_ExtraTrees,Train218.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train219.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train22.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train220.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train221.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train222.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train223.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train224.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train225.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train226.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train227.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train228.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train229.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train23.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train230.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train231.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train232.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train233.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train234.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train235.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train236.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train237.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train238.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train239.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train24.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train240.csv,Side II,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train241.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train242.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train243.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train244.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train245.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train246.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train247.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train248.csv,Side II,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train249.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train25.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train250.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train251.csv,Normal,3,0,0.0
Exp6_Ensemble_XGB_ExtraTrees,Train252.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train253.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train254.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train255.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train256.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train257.csv,Normal,3,3,1.0
Exp6_Ensemble_XGB_ExtraTrees,Train258.csv,Normal,3,3,1.0
